Reference	Reference	Reference	windowed Reference	windowed Reference	windowed Reference	Sample	Sample	Sample	windowed Sample	windowed Sample	windowed Sample
Time (ps)	Mean	std error	Time (ps)	Mean	std error	Time (ps)	Mean	std error	Time (ps)	Mean	std error
			89.39999999999998	0.0	0.0				92.25000000000006	0.0	0.0
			89.44999999999999	0.0	0.0				92.30000000000004	0.0	0.0
			89.5	0.0	0.0				92.35000000000005	0.0	0.0
			89.54999999999998	0.0	0.0				92.40000000000003	0.0	0.0
			89.6	0.0	0.0				92.45000000000005	0.0	0.0
			89.64999999999998	0.0	0.0				92.50000000000006	0.0	0.0
			89.69999999999999	0.0	0.0				92.55000000000004	0.0	0.0
			89.75	0.0	0.0				92.60000000000005	0.0	0.0
			89.79999999999998	0.0	0.0				92.65000000000003	0.0	0.0
			89.85	0.0	0.0				92.70000000000005	0.0	0.0
			89.89999999999998	0.0	0.0				92.75000000000006	0.0	0.0
			89.94999999999999	0.0	0.0				92.80000000000004	0.0	0.0
			90.0	0.0	0.0				92.85000000000005	0.0	0.0
			90.04999999999998	0.0	0.0				92.90000000000003	0.0	0.0
			90.1	0.0	0.0				92.95000000000005	0.0	0.0
			90.14999999999998	0.0	0.0				93.00000000000006	0.0	0.0
			90.19999999999999	0.0	0.0				93.05000000000004	0.0	0.0
			90.25	0.0	0.0				93.10000000000005	0.0	0.0
			90.29999999999998	0.0	0.0				93.15000000000003	0.0	0.0
			90.35	0.0	0.0				93.20000000000005	0.0	0.0
			90.39999999999998	0.0	0.0				93.25000000000006	0.0	0.0
			90.44999999999999	0.0	0.0				93.30000000000004	0.0	0.0
			90.5	0.0	0.0				93.35000000000005	0.0	0.0
			90.54999999999998	0.0	0.0				93.40000000000003	0.0	0.0
			90.6	0.0	0.0				93.45000000000005	0.0	0.0
			90.64999999999998	0.0	0.0				93.50000000000006	0.0	0.0
			90.69999999999999	0.0	0.0				93.55000000000004	0.0	0.0
			90.74999999999999	0.0	0.0				93.60000000000005	0.0	0.0
			90.79999999999998	0.0	0.0				93.65000000000003	0.0	0.0
			90.85	0.0	0.0				93.70000000000005	0.0	0.0
			90.89999999999999	0.0	0.0				93.75000000000006	0.0	0.0
			90.94999999999999	0.0	0.0				93.80000000000004	0.0	0.0
			90.99999999999999	0.0	0.0				93.85000000000005	0.0	0.0
			91.04999999999998	0.0	0.0				93.90000000000003	0.0	0.0
			91.1	0.0	0.0				93.95000000000005	0.0	0.0
			91.14999999999999	0.0	0.0				94.00000000000006	0.0	0.0
			91.19999999999999	0.0	0.0				94.05000000000004	0.0	0.0
			91.24999999999999	0.0	0.0				94.10000000000005	0.0	0.0
			91.29999999999998	0.0	0.0				94.15000000000003	0.0	0.0
			91.35	0.0	0.0				94.20000000000005	0.0	0.0
			91.39999999999999	0.0	0.0				94.25000000000006	0.0	0.0
			91.44999999999999	0.0	0.0				94.30000000000004	0.0	0.0
			91.49999999999999	0.0	0.0				94.35000000000002	0.0	0.0
			91.54999999999998	0.0	0.0				94.40000000000003	0.0	0.0
