time_ps,amplitude
1.276000000000013728e+02,0.000000000000000000e+00
1.276500000000013699e+02,0.000000000000000000e+00
1.277000000000013813e+02,0.000000000000000000e+00
1.277500000000013927e+02,0.000000000000000000e+00
1.278000000000013898e+02,0.000000000000000000e+00
1.278500000000013728e+02,0.000000000000000000e+00
1.279000000000013841e+02,0.000000000000000000e+00
1.279500000000014097e+02,0.000000000000000000e+00
1.280000000000013927e+02,0.000000000000000000e+00
1.280500000000013756e+02,0.000000000000000000e+00
1.281000000000013870e+02,0.000000000000000000e+00
1.281500000000014268e+02,0.000000000000000000e+00
1.282000000000014097e+02,0.000000000000000000e+00
1.282500000000013927e+02,0.000000000000000000e+00
1.283000000000014040e+02,0.000000000000000000e+00
1.283500000000014154e+02,0.000000000000000000e+00
1.284000000000014268e+02,0.000000000000000000e+00
1.284500000000014097e+02,0.000000000000000000e+00
1.285000000000014211e+02,0.000000000000000000e+00
1.285500000000014325e+02,0.000000000000000000e+00
1.286000000000014154e+02,0.000000000000000000e+00
1.286500000000013983e+02,0.000000000000000000e+00
1.287000000000014381e+02,0.000000000000000000e+00
1.287500000000014495e+02,0.000000000000000000e+00
1.288000000000014325e+02,0.000000000000000000e+00
1.288500000000014154e+02,0.000000000000000000e+00
1.289000000000014268e+02,0.000000000000000000e+00
1.289500000000014381e+02,0.000000000000000000e+00
1.290000000000014495e+02,0.000000000000000000e+00
1.290500000000014325e+02,0.000000000000000000e+00
1.291000000000014438e+02,0.000000000000000000e+00
1.291500000000014552e+02,0.000000000000000000e+00
1.292000000000014381e+02,0.000000000000000000e+00
1.292500000000014495e+02,0.000000000000000000e+00
1.293000000000014609e+02,0.000000000000000000e+00
1.293500000000014722e+02,0.000000000000000000e+00
1.294000000000014552e+02,0.000000000000000000e+00
1.294500000000014381e+02,0.000000000000000000e+00
1.295000000000014779e+02,0.000000000000000000e+00
1.295500000000014893e+02,0.000000000000000000e+00
1.296000000000014722e+02,0.000000000000000000e+00
1.296500000000014552e+02,0.000000000000000000e+00
1.297000000000014666e+02,0.000000000000000000e+00
1.297500000000014779e+02,0.000000000000000000e+00
1.298000000000014893e+02,0.000000000000000000e+00
1.298500000000014722e+02,0.000000000000000000e+00
1.299000000000014836e+02,0.000000000000000000e+00
1.299500000000014950e+02,0.000000000000000000e+00
1.300000000000014779e+02,0.000000000000000000e+00
1.300500000000014893e+02,0.000000000000000000e+00
1.301000000000015007e+02,0.000000000000000000e+00
1.301500000000015120e+02,0.000000000000000000e+00
1.302000000000014950e+02,0.000000000000000000e+00
1.302500000000014779e+02,0.000000000000000000e+00
1.303000000000015177e+02,0.000000000000000000e+00
1.303500000000015291e+02,0.000000000000000000e+00
1.304000000000015120e+02,0.000000000000000000e+00
1.304500000000014950e+02,0.000000000000000000e+00
1.305000000000015064e+02,0.000000000000000000e+00
1.305500000000015177e+02,0.000000000000000000e+00
1.306000000000015291e+02,0.000000000000000000e+00
1.306500000000015120e+02,0.000000000000000000e+00
1.307000000000015234e+02,0.000000000000000000e+00
1.307500000000015348e+02,0.000000000000000000e+00
1.308000000000015177e+02,0.000000000000000000e+00
1.308500000000015291e+02,0.000000000000000000e+00
1.309000000000015405e+02,0.000000000000000000e+00
1.309500000000015518e+02,0.000000000000000000e+00
1.310000000000015348e+02,0.000000000000000000e+00
1.310500000000015177e+02,0.000000000000000000e+00
1.311000000000015291e+02,0.000000000000000000e+00
1.311500000000015689e+02,0.000000000000000000e+00
1.312000000000015518e+02,0.000000000000000000e+00
1.312500000000015348e+02,0.000000000000000000e+00
1.313000000000015461e+02,0.000000000000000000e+00
1.313500000000015575e+02,0.000000000000000000e+00
1.314000000000015689e+02,0.000000000000000000e+00
1.314500000000015518e+02,0.000000000000000000e+00
1.315000000000015632e+02,0.000000000000000000e+00
1.315500000000015746e+02,0.000000000000000000e+00
1.316000000000015575e+02,0.000000000000000000e+00
1.316500000000015689e+02,0.000000000000000000e+00
1.317000000000015802e+02,0.000000000000000000e+00
1.317500000000015916e+02,0.000000000000000000e+00
1.318000000000015746e+02,0.000000000000000000e+00
1.318500000000015575e+02,0.000000000000000000e+00
1.319000000000015689e+02,0.000000000000000000e+00
1.319500000000016087e+02,0.000000000000000000e+00
1.320000000000015916e+02,0.000000000000000000e+00
1.320500000000015746e+02,0.000000000000000000e+00
1.321000000000015859e+02,0.000000000000000000e+00
1.321500000000015973e+02,0.000000000000000000e+00
1.322000000000016087e+02,0.000000000000000000e+00
1.322500000000015916e+02,0.000000000000000000e+00
1.323000000000016030e+02,0.000000000000000000e+00
1.323500000000016144e+02,0.000000000000000000e+00
1.324000000000015973e+02,0.000000000000000000e+00
1.324500000000016087e+02,0.000000000000000000e+00
1.325000000000016200e+02,0.000000000000000000e+00
1.325500000000016314e+02,0.000000000000000000e+00
1.326000000000016144e+02,0.000000000000000000e+00
1.326500000000015973e+02,0.000000000000000000e+00
1.327000000000016087e+02,0.000000000000000000e+00
1.327500000000016485e+02,0.000000000000000000e+00
1.328000000000016314e+02,0.000000000000000000e+00
1.328500000000016144e+02,0.000000000000000000e+00
1.329000000000016257e+02,0.000000000000000000e+00
1.329500000000016371e+02,0.000000000000000000e+00
1.330000000000016485e+02,0.000000000000000000e+00
1.330500000000016314e+02,0.000000000000000000e+00
1.331000000000016428e+02,0.000000000000000000e+00
1.331500000000016541e+02,0.000000000000000000e+00
1.332000000000016371e+02,0.000000000000000000e+00
1.332500000000016200e+02,0.000000000000000000e+00
1.333000000000016598e+02,0.000000000000000000e+00
1.333500000000016712e+02,0.000000000000000000e+00
1.334000000000016541e+02,0.000000000000000000e+00
1.334500000000016371e+02,0.000000000000000000e+00
1.335000000000016485e+02,0.000000000000000000e+00
1.335500000000016598e+02,0.000000000000000000e+00
1.336000000000016712e+02,0.000000000000000000e+00
1.336500000000016541e+02,0.000000000000000000e+00
1.337000000000016655e+02,0.000000000000000000e+00
1.337500000000016769e+02,0.000000000000000000e+00
1.338000000000016598e+02,0.000000000000000000e+00
1.338500000000016712e+02,0.000000000000000000e+00
1.339000000000016826e+02,0.000000000000000000e+00
1.339500000000016939e+02,0.000000000000000000e+00
1.340000000000016769e+02,0.000000000000000000e+00
1.340500000000016598e+02,0.000000000000000000e+00
1.341000000000016996e+02,0.000000000000000000e+00
1.341500000000017110e+02,0.000000000000000000e+00
1.342000000000016939e+02,0.000000000000000000e+00
1.342500000000016769e+02,0.000000000000000000e+00
1.343000000000016882e+02,0.000000000000000000e+00
1.343500000000016996e+02,0.000000000000000000e+00
1.344000000000017110e+02,0.000000000000000000e+00
1.344500000000016939e+02,0.000000000000000000e+00
1.345000000000017053e+02,0.000000000000000000e+00
1.345500000000017167e+02,0.000000000000000000e+00
1.346000000000016996e+02,0.000000000000000000e+00
1.346500000000017110e+02,0.000000000000000000e+00
1.347000000000017224e+02,0.000000000000000000e+00
1.347500000000017337e+02,0.000000000000000000e+00
1.348000000000017167e+02,0.000000000000000000e+00
1.348500000000016996e+02,0.000000000000000000e+00
1.349000000000017394e+02,0.000000000000000000e+00
1.349500000000017508e+02,0.000000000000000000e+00
1.350000000000017337e+02,0.000000000000000000e+00
1.350500000000017167e+02,0.000000000000000000e+00
1.351000000000017280e+02,0.000000000000000000e+00
1.351500000000017394e+02,0.000000000000000000e+00
1.352000000000017508e+02,0.000000000000000000e+00
1.352500000000017337e+02,0.000000000000000000e+00
1.353000000000017451e+02,0.000000000000000000e+00
1.353500000000017565e+02,0.000000000000000000e+00
1.354000000000017394e+02,0.000000000000000000e+00
1.354500000000017508e+02,0.000000000000000000e+00
1.355000000000017621e+02,0.000000000000000000e+00
1.355500000000017735e+02,0.000000000000000000e+00
1.356000000000017565e+02,0.000000000000000000e+00
1.356500000000017394e+02,0.000000000000000000e+00
1.357000000000017508e+02,0.000000000000000000e+00
1.357500000000017906e+02,0.000000000000000000e+00
1.358000000000017735e+02,0.000000000000000000e+00
1.358500000000017565e+02,0.000000000000000000e+00
1.359000000000017678e+02,0.000000000000000000e+00
1.359500000000017792e+02,0.000000000000000000e+00
1.360000000000017906e+02,0.000000000000000000e+00
1.360500000000017735e+02,0.000000000000000000e+00
1.361000000000017849e+02,0.000000000000000000e+00
1.361500000000017963e+02,0.000000000000000000e+00
1.362000000000017792e+02,0.000000000000000000e+00
1.362500000000017906e+02,0.000000000000000000e+00
1.363000000000018019e+02,0.000000000000000000e+00
1.363500000000018133e+02,0.000000000000000000e+00
1.364000000000017963e+02,0.000000000000000000e+00
1.364500000000017792e+02,0.000000000000000000e+00
1.365000000000017906e+02,0.000000000000000000e+00
1.365500000000018304e+02,0.000000000000000000e+00
1.366000000000018133e+02,0.000000000000000000e+00
1.366500000000017963e+02,0.000000000000000000e+00
1.367000000000018076e+02,0.000000000000000000e+00
1.367500000000018190e+02,0.000000000000000000e+00
1.368000000000018304e+02,0.000000000000000000e+00
1.368500000000018133e+02,0.000000000000000000e+00
1.369000000000018247e+02,0.000000000000000000e+00
1.369500000000018360e+02,0.000000000000000000e+00
1.370000000000018190e+02,0.000000000000000000e+00
1.370500000000018304e+02,0.000000000000000000e+00
1.371000000000018417e+02,0.000000000000000000e+00
1.371500000000018531e+02,0.000000000000000000e+00
1.372000000000018360e+02,0.000000000000000000e+00
1.372500000000018190e+02,0.000000000000000000e+00
1.373000000000018304e+02,0.000000000000000000e+00
1.373500000000018701e+02,0.000000000000000000e+00
1.374000000000018531e+02,0.000000000000000000e+00
1.374500000000018360e+02,0.000000000000000000e+00
1.375000000000018474e+02,0.000000000000000000e+00
1.375500000000018588e+02,0.000000000000000000e+00
1.376000000000018701e+02,0.000000000000000000e+00
1.376500000000018531e+02,0.000000000000000000e+00
1.377000000000018645e+02,0.000000000000000000e+00
1.377500000000018758e+02,0.000000000000000000e+00
1.378000000000018588e+02,0.000000000000000000e+00
1.378500000000018417e+02,0.000000000000000000e+00
1.379000000000018815e+02,0.000000000000000000e+00
1.379500000000018929e+02,0.000000000000000000e+00
1.380000000000018758e+02,0.000000000000000000e+00
1.380500000000018588e+02,0.000000000000000000e+00
1.381000000000018701e+02,0.000000000000000000e+00
1.381500000000019099e+02,0.000000000000000000e+00
1.382000000000018929e+02,0.000000000000000000e+00
1.382500000000018758e+02,0.000000000000000000e+00
1.383000000000018872e+02,0.000000000000000000e+00
1.383500000000018986e+02,0.000000000000000000e+00
1.384000000000018815e+02,0.000000000000000000e+00
1.384500000000018929e+02,0.000000000000000000e+00
1.385000000000019043e+02,0.000000000000000000e+00
1.385500000000019156e+02,0.000000000000000000e+00
1.386000000000018986e+02,0.000000000000000000e+00
1.386500000000018815e+02,0.000000000000000000e+00
1.387000000000019213e+02,0.000000000000000000e+00
1.387500000000019327e+02,0.000000000000000000e+00
1.388000000000019156e+02,0.000000000000000000e+00
1.388500000000018986e+02,0.000000000000000000e+00
1.389000000000019099e+02,0.000000000000000000e+00
1.389500000000019213e+02,0.000000000000000000e+00
1.390000000000019327e+02,0.000000000000000000e+00
1.390500000000019156e+02,0.000000000000000000e+00
1.391000000000019270e+02,0.000000000000000000e+00
1.391500000000019384e+02,0.000000000000000000e+00
1.392000000000019213e+02,0.000000000000000000e+00
1.392500000000019327e+02,0.000000000000000000e+00
1.393000000000019440e+02,0.000000000000000000e+00
1.393500000000019554e+02,0.000000000000000000e+00
1.394000000000019384e+02,0.000000000000000000e+00
1.394500000000019213e+02,0.000000000000000000e+00
1.395000000000019611e+02,0.000000000000000000e+00
1.395500000000019725e+02,0.000000000000000000e+00
1.396000000000019554e+02,0.000000000000000000e+00
1.396500000000019384e+02,0.000000000000000000e+00
1.397000000000019497e+02,0.000000000000000000e+00
1.397500000000019611e+02,0.000000000000000000e+00
1.398000000000019725e+02,0.000000000000000000e+00
1.398500000000019554e+02,0.000000000000000000e+00
1.399000000000019668e+02,0.000000000000000000e+00
1.399500000000019782e+02,0.000000000000000000e+00
1.400000000000019611e+02,0.000000000000000000e+00
1.400500000000019725e+02,0.000000000000000000e+00
1.401000000000019838e+02,0.000000000000000000e+00
1.401500000000019952e+02,0.000000000000000000e+00
1.402000000000019782e+02,0.000000000000000000e+00
1.402500000000019611e+02,0.000000000000000000e+00
1.403000000000020009e+02,0.000000000000000000e+00
1.403500000000020123e+02,0.000000000000000000e+00
1.404000000000019952e+02,0.000000000000000000e+00
1.404500000000019782e+02,0.000000000000000000e+00
1.405000000000019895e+02,0.000000000000000000e+00
1.405500000000020009e+02,0.000000000000000000e+00
1.406000000000020123e+02,0.000000000000000000e+00
1.406500000000019952e+02,0.000000000000000000e+00
1.407000000000020066e+02,0.000000000000000000e+00
1.407500000000020179e+02,0.000000000000000000e+00
1.408000000000020009e+02,0.000000000000000000e+00
1.408500000000020123e+02,0.000000000000000000e+00
1.409000000000020236e+02,0.000000000000000000e+00
1.409500000000020350e+02,0.000000000000000000e+00
1.410000000000020179e+02,0.000000000000000000e+00
1.410500000000020009e+02,0.000000000000000000e+00
1.411000000000020123e+02,0.000000000000000000e+00
1.411500000000020520e+02,0.000000000000000000e+00
1.412000000000020350e+02,0.000000000000000000e+00
1.412500000000020179e+02,0.000000000000000000e+00
1.413000000000020293e+02,0.000000000000000000e+00
1.413500000000020407e+02,0.000000000000000000e+00
1.414000000000020520e+02,0.000000000000000000e+00
1.414500000000020350e+02,0.000000000000000000e+00
1.415000000000020464e+02,0.000000000000000000e+00
1.415500000000020577e+02,0.000000000000000000e+00
1.416000000000020407e+02,0.000000000000000000e+00
1.416500000000020520e+02,0.000000000000000000e+00
1.417000000000020634e+02,0.000000000000000000e+00
1.417500000000020748e+02,0.000000000000000000e+00
1.418000000000020577e+02,0.000000000000000000e+00
1.418500000000020407e+02,0.000000000000000000e+00
1.419000000000020520e+02,0.000000000000000000e+00
1.419500000000020918e+02,0.000000000000000000e+00
1.420000000000020748e+02,0.000000000000000000e+00
1.420500000000020577e+02,0.000000000000000000e+00
1.421000000000020691e+02,0.000000000000000000e+00
1.421500000000020805e+02,0.000000000000000000e+00
1.422000000000020918e+02,0.000000000000000000e+00
1.422500000000020748e+02,0.000000000000000000e+00
1.423000000000020862e+02,0.000000000000000000e+00
1.423500000000020975e+02,0.000000000000000000e+00
1.424000000000020805e+02,0.000000000000000000e+00
1.424500000000020634e+02,0.000000000000000000e+00
1.425000000000021032e+02,0.000000000000000000e+00
1.425500000000021146e+02,0.000000000000000000e+00
1.426000000000020975e+02,0.000000000000000000e+00
1.426500000000020805e+02,0.000000000000000000e+00
1.427000000000020918e+02,0.000000000000000000e+00
1.427500000000021316e+02,0.000000000000000000e+00
1.428000000000021146e+02,0.000000000000000000e+00
1.428500000000020975e+02,0.000000000000000000e+00
1.429000000000021089e+02,0.000000000000000000e+00
1.429500000000021203e+02,0.000000000000000000e+00
1.430000000000021032e+02,0.000000000000000000e+00
1.430500000000021146e+02,0.000000000000000000e+00
1.431000000000021259e+02,0.000000000000000000e+00
1.431500000000021373e+02,0.000000000000000000e+00
1.432000000000021203e+02,0.000000000000000000e+00
1.432500000000021032e+02,0.000000000000000000e+00
1.433000000000021430e+02,0.000000000000000000e+00
1.433500000000021544e+02,0.000000000000000000e+00
1.434000000000021373e+02,0.000000000000000000e+00
1.434500000000021203e+02,0.000000000000000000e+00
1.435000000000021316e+02,0.000000000000000000e+00
1.435500000000021430e+02,0.000000000000000000e+00
1.436000000000021544e+02,0.000000000000000000e+00
1.436500000000021373e+02,0.000000000000000000e+00
1.437000000000021487e+02,0.000000000000000000e+00
1.437500000000021600e+02,0.000000000000000000e+00
1.438000000000021430e+02,0.000000000000000000e+00
1.438500000000021544e+02,0.000000000000000000e+00
1.439000000000021657e+02,0.000000000000000000e+00
1.439500000000021771e+02,0.000000000000000000e+00
1.440000000000021600e+02,0.000000000000000000e+00
1.440500000000021430e+02,0.000000000000000000e+00
1.441000000000021828e+02,0.000000000000000000e+00
1.441500000000021942e+02,0.000000000000000000e+00
1.442000000000021771e+02,0.000000000000000000e+00
1.442500000000021600e+02,0.000000000000000000e+00
1.443000000000021714e+02,0.000000000000000000e+00
1.443500000000021828e+02,0.000000000000000000e+00
1.444000000000021942e+02,0.000000000000000000e+00
1.444500000000021771e+02,0.000000000000000000e+00
1.445000000000021885e+02,0.000000000000000000e+00
1.445500000000021998e+02,0.000000000000000000e+00
1.446000000000021828e+02,0.000000000000000000e+00
1.446500000000021942e+02,0.000000000000000000e+00
1.447000000000022055e+02,0.000000000000000000e+00
1.447500000000022169e+02,0.000000000000000000e+00
1.448000000000021998e+02,0.000000000000000000e+00
1.448500000000021828e+02,0.000000000000000000e+00
1.449000000000022226e+02,0.000000000000000000e+00
1.449500000000022339e+02,0.000000000000000000e+00
1.450000000000022169e+02,0.000000000000000000e+00
1.450500000000021998e+02,0.000000000000000000e+00
1.451000000000022112e+02,0.000000000000000000e+00
1.451500000000022226e+02,0.000000000000000000e+00
1.452000000000022339e+02,0.000000000000000000e+00
1.452500000000022169e+02,0.000000000000000000e+00
1.453000000000022283e+02,0.000000000000000000e+00
1.453500000000022396e+02,0.000000000000000000e+00
1.454000000000022226e+02,0.000000000000000000e+00
1.454500000000022339e+02,0.000000000000000000e+00
1.455000000000022453e+02,0.000000000000000000e+00
1.455500000000022567e+02,0.000000000000000000e+00
1.456000000000022396e+02,0.000000000000000000e+00
1.456500000000022226e+02,0.000000000000000000e+00
1.457000000000022339e+02,0.000000000000000000e+00
1.457500000000022737e+02,0.000000000000000000e+00
1.458000000000022567e+02,0.000000000000000000e+00
1.458500000000022396e+02,0.000000000000000000e+00
1.459000000000022510e+02,0.000000000000000000e+00
1.459500000000022624e+02,0.000000000000000000e+00
1.460000000000022737e+02,0.000000000000000000e+00
1.460500000000022567e+02,0.000000000000000000e+00
1.461000000000022681e+02,0.000000000000000000e+00
1.461500000000022794e+02,0.000000000000000000e+00
1.462000000000022624e+02,0.000000000000000000e+00
1.462500000000022737e+02,0.000000000000000000e+00
1.463000000000022851e+02,0.000000000000000000e+00
1.463500000000022965e+02,0.000000000000000000e+00
1.464000000000022794e+02,0.000000000000000000e+00
1.464500000000022624e+02,0.000000000000000000e+00
1.465000000000022737e+02,0.000000000000000000e+00
1.465500000000023135e+02,0.000000000000000000e+00
1.466000000000022965e+02,0.000000000000000000e+00
1.466500000000022794e+02,0.000000000000000000e+00
1.467000000000022908e+02,0.000000000000000000e+00
1.467500000000023022e+02,0.000000000000000000e+00
1.468000000000023135e+02,0.000000000000000000e+00
